mapping_num,description,omop_concept_id,omop_concept_name
DX00349,Intrahepatic bile duct carcinoma,4001664,Intrahepatic bile duct carcinoma
DX00350,"Malignant neoplasm of Liver, unspecified",4246127,Malignant neoplasm of liver
DX00351,Malignant neoplasm of gallbladder,197806,Primary malignant neoplasm of gallbladder
DX00352,Malignant neoplasm of other and unspecified parts of biliary tract,194589,Primary malignant neoplasm of biliary tract
DX00352,Malignant neoplasm of other and unspecified parts of biliary tract,4311638,Secondary malignant neoplasm of biliary tract
DX00353,Malignant neoplasm of extrahepatic bile duct,196351,Primary malignant neoplasm of extrahepatic bile ducts
DX00354,Malignant neoplasm of common bile duct,196351,Primary malignant neoplasm of extrahepatic bile ducts
DX00355,Malignant neoplasm of ampulla of Vater,441225,Primary malignant neoplasm of ampulla of Vater
DX00356,"Malignant neoplasm of biliary tract, unspecified",194589,Primary malignant neoplasm of biliary tract
DX00357,Malignant neoplasm of Extrahepatic bile duct,4177105,Ca extrahepatic bile ducts
DX00358,Malignant neoplasm of Ampulla of vater,441225,Primary malignant neoplasm of ampulla of Vater
DX00359,"Malignant neoplasm of Biliary tract, unspecified",194589,Primary malignant neoplasm of biliary tract
DX00360,Malignant neoplasm of pancreas,199754,Primary malignant neoplasm of pancreas
DX00361,Malignant neoplasm of head of pancreas,440649,Primary malignant neoplasm of head of pancreas
DX00362,Malignant neoplasm of body of pancreas,434293,Primary malignant neoplasm of body of pancreas
DX00363,Malignant neoplasm of tail of pancreas,432843,Primary malignant neoplasm of tail of pancreas
DX00364,Malignant neoplasm of pancreas,199754,Primary malignant neoplasm of pancreas
DX00365,Malignant neoplasm of Head of pancreas,440649,Primary malignant neoplasm of head of pancreas
DX00366,Malignant neoplasm of Body of pancreas,4092072,Ca body of pancreas
DX00367,Malignant neoplasm of Tail of pancreas,4095436,Ca tail of pancreas
DX00368,"Malignant neoplasm of Pancreas, unspecified",199754,Primary malignant neoplasm of pancreas
DX00369,Malignant neoplasm of other and ill defined digestive organs,443400,Peritoneal cancer
DX00370,Malignant neoplasm of nasal cavity,438367,Primary malignant neoplasm of nasal cavity
DX00371,Malignant neoplasm of Nasal cavity,4177107,Malignant neoplasm of nasal cavities
DX00372,Malignant neoplasm of maxillary sinus (highmore)(maxillary)(antrum),137800,Primary malignant neoplasm of maxillary sinus
DX00373,Malignant neoplasm of Maxillary sinus,137800,Primary malignant neoplasm of maxillary sinus
DX00374,Malignant neoplasm of larynx,26052,Primary malignant neoplasm of larynx
DX00375,Malignant neoplasm of glottis,260336,Primary malignant neoplasm of glottis
DX00376,Malignant neoplasm of supraglottis,261514,Primary malignant neoplasm of supraglottis
DX00377,"Malignant neoplasm of larynx, unspecified",26052,Primary malignant neoplasm of larynx
DX00378,Malignant neoplasm of Glottis,260336,Primary malignant neoplasm of glottis
DX00379,Malignant neoplasm of Supraglottis,4092212,Ca larynx - supraglottis
DX00380,"Malignant neoplasm of Larynx, unspecified",26052,Primary malignant neoplasm of larynx
DX00381,Malignant neoplasm of trachea,432262,Primary malignant neoplasm of trachea
DX00382,Malignant neoplasm of bronchus and lung,258369,Primary malignant neoplasm of lung
DX00382,Malignant neoplasm of bronchus and lung,442139,Primary bronchial cancer
DX00383,Malignant neoplasm of main bronchus,4157333,Malignant neoplasm of main bronchus
DX00384,"Malignant neoplasm of main bronchus, unspecified side",4157333,Malignant neoplasm of main bronchus
DX00385,"Malignant neoplasm of upper lobe, bronchus or lung",4151250,"Malignant neoplasm of upper lobe, bronchus or lung"
DX00386,"Malignant neoplasm of upper lobe, bronchus or lung, right",4151250,"Malignant neoplasm of upper lobe, bronchus or lung"
DX00387,"Malignant neoplasm of upper lobe, bronchus or lung, left",4151250,"Malignant neoplasm of upper lobe, bronchus or lung"
DX00388,"Malignant neoplasm of upper lobe, bronchus or lung, unspecified side",4151250,"Malignant neoplasm of upper lobe, bronchus or lung"
DX00389,"Malignant neoplasm of middle lobe, bronchus or lung",4092217,"Malignant neoplasm of middle lobe, bronchus or lung"
DX00390,"Malignant neoplasm of lower lobe, bronchus or lung",4094876,"Malignant neoplasm of lower lobe, bronchus or lung"
DX00391,"Malignant neoplasm of lower lobe, bronchus or lung, right",4094876,"Malignant neoplasm of lower lobe, bronchus or lung"
DX00392,"Malignant neoplasm of lower lobe, bronchus or lung, left",4094876,"Malignant neoplasm of lower lobe, bronchus or lung"
DX00393,"Malignant neoplasm of bronchus or lung, unspecified",258369,Primary malignant neoplasm of lung
DX00393,"Malignant neoplasm of bronchus or lung, unspecified",442139,Primary bronchial cancer
DX00394,"Malignant neoplasm of bronchus or lung, unspecified, right",258369,Primary malignant neoplasm of lung
DX00394,"Malignant neoplasm of bronchus or lung, unspecified, right",442139,Primary bronchial cancer
DX00395,"Malignant neoplasm of bronchus or lung, unspecified, left",258369,Primary malignant neoplasm of lung
DX00395,"Malignant neoplasm of bronchus or lung, unspecified, left",442139,Primary bronchial cancer
DX00396,"Malignant neoplasm of bronchus or lung, unspecified, unspecified side",258369,Primary malignant neoplasm of lung
DX00396,"Malignant neoplasm of bronchus or lung, unspecified, unspecified side",442139,Primary bronchial cancer
DX00397,"Adenocarcinoma of lung, unspecified side",4112738,Adenocarcinoma of lung
DX00398,"Small cell carcinoma of lung, unspecified side",4110591,Small cell carcinoma of lung
DX00399,"Squamous cell carcinoma of lung, unspecified side",4110705,Squamous cell carcinoma of lung
DX00400,Adenocarcinoma of lung,4112738,Adenocarcinoma of lung
DX00401,Small cell carcinoma of lung,4110591,Small cell carcinoma of lung
DX00402,Squamous cell carcinoma of lung,4110705,Squamous cell carcinoma of lung
DX00403,Main bronchus,4157333,Malignant neoplasm of main bronchus
DX00404,"Malignant neoplasm of main bronchus, unspecified side",4157333,Malignant neoplasm of main bronchus
DX00405,"Upper lobe, bronchus or lung",4151250,"Malignant neoplasm of upper lobe, bronchus or lung"
DX00406,"Malignant neoplasm of upper lobe, bronchus or lung, right",4151250,"Malignant neoplasm of upper lobe, bronchus or lung"
DX00407,"Malignant neoplasm of upper lobe, bronchus or lung, left",4151250,"Malignant neoplasm of upper lobe, bronchus or lung"
DX00408,"Malignant neoplasm of upper lobe, bronchus or lung, unspecified side",4151250,"Malignant neoplasm of upper lobe, bronchus or lung"
DX00409,"Malignant neoplasm of Middle lobe, bronchus or lung",4092217,"Malignant neoplasm of middle lobe, bronchus or lung"
DX00410,"Lower lobe, bronchus or lung",4094876,"Malignant neoplasm of lower lobe, bronchus or lung"
DX00411,"Malignant neoplasm of lower lobe, bronchus or lung, right",4094876,"Malignant neoplasm of lower lobe, bronchus or lung"
DX00412,"Malignant neoplasm of lower lobe, bronchus or lung, left",4094876,"Malignant neoplasm of lower lobe, bronchus or lung"
DX00413,"Bronchus or lung, unspecified",442139,Primary bronchial cancer
DX00414,"Malignant neoplasm of bronchus or lung, unspecified, right",258369,Primary malignant neoplasm of lung
DX00414,"Malignant neoplasm of bronchus or lung, unspecified, right",442139,Primary bronchial cancer
DX00415,"Malignant neoplasm of bronchus or lung, unspecified, left",258369,Primary malignant neoplasm of lung
DX00415,"Malignant neoplasm of bronchus or lung, unspecified, left",442139,Primary bronchial cancer
DX00416,"Malignant neoplasm of bronchus or lung, unspecified, unspecified side",258369,Primary malignant neoplasm of lung
DX00416,"Malignant neoplasm of bronchus or lung, unspecified, unspecified side",442139,Primary bronchial cancer
DX00417,Malignant neoplasm of thymus,438368,Primary malignant neoplasm of thymus
DX00418,"Malignant neoplasm of heart, mediastinum and pleura",316644,Primary malignant neoplasm of heart
DX00418,"Malignant neoplasm of heart, mediastinum and pleura",4180795,Cancer of pleura
DX00418,"Malignant neoplasm of heart, mediastinum and pleura",4181484,Malignant neoplasm of mediastinum
DX00419,"Malignant neoplasm of bone and articular cartilage of limb, unspecified",444203,Primary malignant neoplasm of articular cartilage
DX00419,"Malignant neoplasm of bone and articular cartilage of limb, unspecified",76914,Primary malignant neoplasm of bone
DX00420,Malignant neoplasm of vertebral column,75488,Primary malignant neoplasm of vertebral column
DX00421,Malignant neoplasm of Vertebral column,75488,Primary malignant neoplasm of vertebral column
DX00422,Malignant melanoma of other and unspecified parts of face,4162276,Malignant melanoma
DX00423,"Malignant melanoma of lower limb, including hip",4151263,Malignant melanoma of lower limb
DX00424,"Malignant melanoma of skin, unspecified",141232,MM - Malignant melanoma of skin
DX00425,Malignant melanoma of other and unspecified parts of face,133713,Malignant melanoma of skin of face
DX00426,"Malignant melanoma of lower limb, including hip",4089867,Malignant melanoma of lower limb and hip
DX00427,"Malignant melanoma of skin, unspecified",141232,MM - Malignant melanoma of skin
DX00428,Other malignant neoplasms of skin,4155297,Malignant neoplasm of skin
DX00429,Malignant neoplasm of skin of ear and external auricular canal,4155297,Malignant neoplasm of skin
DX00430,Malignant neoplasm of skin of other and unspecified parts of face,4155297,Malignant neoplasm of skin
DX00431,"Malignant neoplasm of skin, unspecified",4155297,Malignant neoplasm of skin
DX00432,Basal cell carcinoma of skin,4112752,Basal cell carcinoma of skin
DX00433,Malignant neoplasm of Skin of ear and external auricular canal,4095598,Malignant neoplasm of skin of ear and external auditory canal
DX00434,Malignant neoplasm of Skin of other and unspecified parts of face,40480128,Malignant neoplasm of skin of face
DX00435,"Malignant neoplasm of skin, unspecified",4155297,Malignant neoplasm of skin
DX00436,"Malignant neoplasm of connective and soft tissue, unspecified",376647,Primary malignant neoplasm of soft tissues
DX00436,"Malignant neoplasm of connective and soft tissue, unspecified",40488964,Malignant neoplasm of connective tissue
DX00437,"Malignant neoplasm of Connective and soft tissue, unspecified",376647,Primary malignant neoplasm of soft tissues
DX00437,"Malignant neoplasm of Connective and soft tissue, unspecified",40488964,Malignant neoplasm of connective tissue
DX00438,Malignant neoplasm of breast,4162253,Primary malignant neoplasm of breast
DX00439,"Malignant neoplasm of nipple and areola, right",433148,Primary malignant neoplasm of areola of female breast
DX00440,"Malignant neoplasm of nipple and areola, left",433148,Primary malignant neoplasm of areola of female breast
DX00441,"Malignant neoplasm of nipple and areola, unspecified side",433148,Primary malignant neoplasm of areola of female breast
DX00442,"Malignant neoplasm of central portion of breast, right",432845,Primary malignant neoplasm of central portion of female breast
DX00443,"Malignant neoplasm of central portion of breast, left",432845,Primary malignant neoplasm of central portion of female breast
DX00444,Malignant neoplasm of upper inner quadrant of breast,440956,Primary malignant neoplasm of upper inner quadrant of female breast
DX00445,"Malignant neoplasm of upper-inner quadrant of breast, right",440956,Primary malignant neoplasm of upper inner quadrant of female breast
DX00446,"Malignant neoplasm of upper-inner quadrant of breast, left",440956,Primary malignant neoplasm of upper inner quadrant of female breast
DX00447,"Malignant neoplasm of lower-inner quadrant of breast, right",135489,Primary malignant neoplasm of male breast
DX00448,"Malignant neoplasm of lower-inner quadrant of breast, left",135489,Primary malignant neoplasm of male breast
DX00449,Malignant neoplasm of upper outer quadrant of breast,135489,Primary malignant neoplasm of male breast
DX00450,"Malignant neoplasm of upper-outer quadrant of breast, right",135489,Primary malignant neoplasm of male breast
DX00451,"Malignant neoplasm of upper-outer quadrant of breast, left",135489,Primary malignant neoplasm of male breast
DX00452,"Malignant neoplasm of lower-outer quadrant of breast, right",441515,Primary malignant neoplasm of lower outer quadrant of female breast
DX00453,"Malignant neoplasm of lower-outer quadrant of breast, left",441515,Primary malignant neoplasm of lower outer quadrant of female breast
DX00454,"Malignant neoplasm of axillary tail of breast, right",4155292,Malignant neoplasm of axillary tail of breast
DX00455,Malignant neoplasm of breast unspecified,40488964,Malignant neoplasm of connective tissue
DX00456,"Malignant neoplasm of breast unspecified, right",137809,Primary malignant neoplasm of female breast
DX00457,"Malignant neoplasm of breast unspecified, left",137809,Primary malignant neoplasm of female breast
DX00458,"Malignant neoplasm of breast unspecified, unspecified side",137809,Primary malignant neoplasm of female breast
DX00459,Nipple and areola,81251,Neoplasm of breast
DX00460,"Malignant neoplasm of nipple and areola, right",4091464,Malignant neoplasm of nipple and areola of female breast
DX00461,"Malignant neoplasm of nipple and areola, left",4091464,Malignant neoplasm of nipple and areola of female breast
DX00462,Central portion of breast,432845,Primary malignant neoplasm of central portion of female breast
DX00463,"Malignant neoplasm of central portion of breast, right",432845,Primary malignant neoplasm of central portion of female breast
DX00464,"Malignant neoplasm of central portion of breast, left",432845,Primary malignant neoplasm of central portion of female breast
DX00465,Upper-inner quadrant of breast,4158563,Primary malignant neoplasm of breast upper inner quadrant
DX00466,"Malignant neoplasm of upper-inner quadrant of breast, right",4187849,Malignant neoplasm of breast upper inner quadrant
DX00467,"Malignant neoplasm of upper-inner quadrant of breast, left",4187849,Malignant neoplasm of breast upper inner quadrant
DX00468,Lower-inner quadrant of breast,4188544,Malignant neoplasm of breast lower inner quadrant
DX00469,"Malignant neoplasm of lower-inner quadrant of breast, right",4188544,Malignant neoplasm of breast lower inner quadrant
DX00470,"Malignant neoplasm of lower-inner quadrant of breast, left",4188544,Malignant neoplasm of breast lower inner quadrant
DX00471,Upper-outer quadrant of breast,4187850,Primary malignant neoplasm of breast upper outer quadrant
