localcodename,concept_id,CONCEPT_NAME
상지(편) EMG&NCV,42742392,"Needle electromyography, each extremity, with related paraspinal areas, when performed, done with nerve conduction, amplitude and latency/velocity study; limited (List separately in addition to code for primary procedure)"
상지(편측)+하지(양측) NCV,43528016,Nerve conduction studies; 1-2 studies
색각검사(100 HUE TEST),2007822,Color vision study
쉬나이더검사(후각역치측정),4091871,Olfaction test
여과 백혈구제거 혈소판 320cc,2720530,"Platelets, leukocytes reduced, each unit"
외부병원CT판독료(Abdomen & Pelvic),40756931,"Computed tomography, abdomen and pelvis; without contrast material"
입체조형치료(1회당),40480502,Conformal radiotherapy
"전립선, 정낭 초음파",4124567,US male genital system
치주낭 측정검사(1/3악당),4137106,Application to periodontal pocket
휴대용수면다원분석,2314098,"Polysomnography; any age, sleep staging with 1-3 additional parameters of sleep, attended by a technologist"
AABR(NICU),4136746,Automated auditory brainstem response test
ACTH(180MIN),4149382,Endocrine/metabolic screening
Adenoidectomy,2001243,Adenoidectomy without tonsillectomy
Ankle F/U Ultrasound,4306147,Diagnostic Doppler ultrasonography
Arterial Pressure Cardiac Output Monitoring(연속적,2313911,"Indicator dilution studies such as dye or thermodilution, including arterial and/or venous catheterization; with cardiac output measurement (separate procedure)"
"B18-Operation on Periapical Cyst, Above 3 Crown",42873015,Enucleation of radicular cyst of upper jaw
BLINK TEST(ENG),2314145,"Orbicularis oculi (blink) reflex, by electrodiagnostic testing"
Burn Dressing (Less Than 9%),4233678,Application of dressing for burn
"Burr hole,trephination(others)",2110416,"Burr hole(s) or trephine, infratentorial, unilateral or bilateral"
Chest HRCT,4058335,CT of chest
Computer Planning(C-1),4079574,"CT guidance for treatment planning, teletherapy"
CRANIOTOMY(DECOMPRESSIVE),44812195,Decompressive craniectomy
CT Abdominopelvis(조영제미사용),40756931,"Computed tomography, abdomen and pelvis; without contrast material"
Decompressive Neuroplasty,4332873,Epidural neurolysis
E.K.G (PORTABLE),2313828,"External electrocardiographic recording up to 48 hours by continuous rhythm recording and storage; includes recording, scanning analysis with report, review and interpretation by a physician or other qualified health care professional"
EAR CANAL FOREIGN BODY REMOVAL,2111198,Removal foreign body from external auditory canal; with general anesthesia
Echocardiogram Neonatal(F/U),4311293,Color doppler ultrasound
Endo Intubation c Fiberoptic Bronchoscopy,4335583,Tracheal intubation using rigid bronchoscope
"ESD(위, Endoscopic Submucosal Disection of G",4140316,Fiberoptic endoscopic submucosal resection of lesion of upper gastrointestinal tract
ESD(Endoscopic Submucosal Resection),4140316,Fiberoptic endoscopic submucosal resection of lesion of upper gastrointestinal tract
ESWL 1회실시 after URS,2109635,"Lithotripsy, extracorporeal shock wave"
"External Fixation, Humerus",40490980,External fixation of tibia
Extraction of Posterior Tooth,2001118,Extraction of other tooth
FILLING(1면:아말감),4124186,Insertion of amalgam restoration into tooth
Hickman's Catheterization(BMT),4234457,Replacement of tunneled centrally inserted central venous catheter
HINT,4092981,Distraction test for hearing
HYSTEROSCOPY,4052532,Hysteroscopy
I&D of Perianal Abscess,2109234,"Incision and drainage, perianal abscess, superficial"
IMRT-PLAN D(240~300분이상소요),40480519,Intensity modulated radiation therapy
Incisional Biopsy L,4068309,Biopsy of orbital lesion
Intraop Neuro Monitor 3hr(2종이상),43528024,"Continuous intraoperative neurophysiology monitoring in the operating room, one on one monitoring requiring personal attendance, each 15 minutes (List separately in addition to code for primary procedure)"
Knee U/SⅠ(연골재생센터),2006935,Other diagnostic ultrasound
"Laparoscopic Resection of Colon,Segmental c LND",4181781,Partial resection of colon
Laser Therapy of Skin (10cm2미만),40493220,Laser procedure on skin
Mammotome (Elite),4306147,Diagnostic Doppler ultrasonography
"MR Read Out, 복부",4083230,MRI of abdomen
"MR Read Out, Brain",2211351,"Magnetic resonance (eg, proton) imaging, brain (including brain stem); without contrast material"
MRI(복부-조영제미사용),4083230,MRI of abdomen
Nucleotome Discectomy (1부위),4124750,Total laminectomy
"OCT(망막초진,양안)",4144452,Optical coherence tomography of eye region
"Open Reduction of Fracture, Radius",4274961,Open reduction of fracture of tibia
"Pace Maker, Implantation of External Pace",4290930,Insertion of pacemaker pulse generator
Pathergy test,4205590,Skin test
Post ABI test,4306147,Diagnostic Doppler ultrasonography
Puncture Biopsy,4266866,Superficial fine needle aspiration biopsy
PWV(Pulse Wave Velocity Measurment (2nd)),4217197,"Biofeedback, pulse wave velocity"
"Read Out, Lower Extremity C-T",2211494,"Computed tomography, lower extremity; without contrast material"
RECONSTRUCTION OF TENDON AND LAGATION COMPLEX,4343908,Ligament reconstruction
"Removal of Dental Calculus,Within 3-6 Month-D.H용",4271594,"Dental prophylaxis, adult"
"Removal of Fixation Device, Radius & Ulnar",2005332,"Removal of implanted devices from bone, tibia and fibula"
"Removal of Skull Base Tumor, Medium",4304384,Removal of foreign body from sphenoid sinus
RemovalVocal nodule or polyp,4335460,Excision of vocal cord nodule
"S2-Osteotomy, Upper Extremity",4305752,Osteotomy
S5-Posterial Medial Release,4343908,Ligament reconstruction
"S6-Segmental AIF, Cervical,Other",4143668,Primary anterior excision of cervical intervertebral disc and interbody fusion of joint of cervical spine
Shielding Block(A),4040580,Making of shielding block for radiotherapy
"Simple Dressing, 흉부",4080499,Dressing of wound
Skin Biopsy,4266866,Superficial fine needle aspiration biopsy
Sputum induction,4151422,Sputum examination
Subcutanous Flap,4323157,Plastic repair by z plasty
"Subtotal Gastrectomy c LND,Distal(Laparoscopic)",4310408,Distal subtotal gastrectomy
SURGICAL WOUNDDRESSING(INFECT),4080499,Dressing of wound
"Suture of Laceration, 5cm 이상",4125906,Suture open wound
Tonsillectomy,2001239,Tonsillectomy without adenoidectomy
TOTAL VIRECTOPMY,4294683,Vitrectomy
TRANSSACRAL N.B,4333294,Transsacral local anesthetic nerve block
Upper EUS,4306147,Diagnostic Doppler ultrasonography
Vaginal treatment using speculum,42873031,Inspection of vagina using vaginal speculum
Ventilator Apply,4230167,Artificial respiration
Ventilator(8시간초과/1일당),4230167,Artificial respiration
Wall suction 1day당,4164516,Suction drainage
"Working Length Determination, Single Canal",44509877,Root canal therapy to tooth
면역치료주사처치료,4057262,Hyposensitization to allergens
외부병원MRI판독료(Brain Angio),2211345,"Magnetic resonance angiography, head; without contrast material(s)"
탄산가스 배출량 측정,44509510,Spirometry
BRAIN MR ANGIO(조영제미사용),2211345,"Magnetic resonance angiography, head; without contrast material(s)"
BT L/E Doppler U/S Post PTA,46272013,Doppler ultrasonography of vein
CVVH(2nd day),4051330,Continuous venovenous hemofiltration
Digital Doppler Test Foot,4306147,Diagnostic Doppler ultrasonography
Endometrium Curettage biopsy,2110169,"Endometrial sampling (biopsy) with or without endocervical sampling (biopsy), without cervical dilation, any method (separate procedure)"
"Full Thikness Skin Graft 25cm2 미만,안면 (보험)",4324976,Full thickness skin graft
"Fungus Study, Wood's Light",4175291,Skin fluorescence test by Wood's light
Gold Inlay / Moderate,2001122,Restoration of tooth by filling
Gold Inlay / Simple/Special,2001122,Restoration of tooth by filling
IABP 사용,4060257,Insertion of intra-aortic balloon counterpulsation
IUD Removal by Other(invisible Thread),4238715,Removal of intrauterine device
Long Arm Scotch Cast,4234781,Application of long arm cast
Multiple Myeloma Panel,4142271,Fluorescence in situ hybridization
OBTURATOR TEMPORARY DENTURE,40482751,Insertion of sports mouth guard
PACS Image data copy,4178367,Radiographic imaging procedure
PANSS(positive and negative syndrome scale ),45766155,Assessment of cause of psychotic and behavioral symptoms
Removal of Bronchial Granulation,4069621,Endoscopic removal of foreign body from trachea using rigid bronchoscope
"Removal of Soft Tissue Tumor, Malignancy",4157779,Excision of malignant neoplasm
S10-Pericardial Cath Insertion,4238653,Pericardiostomy
U/S Shoulder,2792048,Ultrasonography of Bilateral Kidneys
WOOD S LIGHT,4175291,Skin fluorescence test by Wood's light
Wound Soaking C(19-36%),4305581,Application of dressing
"(1범위)SIMPLE SUTURE, FACE OR NECK, 1.5CM미만",46233035,Suture of skin of head or neck
"(검진용)Brain PET(성인,비급여)",4327565,Positron emission tomography imaging of fluorodeoxyglucose metabolism of brain
(비)대퇴신경 Block,4336456,Local anesthetic femoral nerve block
(연구용)Brain PET-CT,4327565,Positron emission tomography imaging of fluorodeoxyglucose metabolism of brain
"(전공의)창상봉합 안면외변연1범위근육,5cm이상또는근",4057680,Debridement and suture
(전문의)창상봉합술안면이외단순1범위2.5-5미만,4125906,Suture open wound
17-HYDROXY PROGESTERON,4149382,Endocrine/metabolic screening
개인 인지치료(회기당),44804575,Parent education about child health
경막외 차단 0.5(경추및흉추 부위),4120974,Local anesthetic cervical epidural block
경막외신경차단술-일회성차단(경추),4118957,Local anesthetic thoracic epidural block
"고주파 열 응고법, 두부,Simple",44514762,Percutaneous radiofrequency ablation of lesion of bone
뇌전산화단층촬영(조영제미사용),4244986,Computerized axial tomography of brain without radiopaque contrast
비인강경내시경하생검,2001252,Pharyngoscopy
사회사업상담,4062346,Social counseling
상완혈관초음파검사 2회 이상,4306147,Diagnostic Doppler ultrasonography
상지(양) EMG&NCV+구간,2314118,Needle electromyography; 1 extremity with or without related paraspinal areas
상지(편)+하지(편)EMG&NCV+구간,2314118,Needle electromyography; 1 extremity with or without related paraspinal areas
선별-캡슐내시경검사(Capsule Endoscopy),4143985,Capsule endoscopy
"수면 위ESD(조각절제,수면유도료별도)",4140316,Fiberoptic endoscopic submucosal resection of lesion of upper gastrointestinal tract
외안부 Polaroid 사진 촬영,2007826,Fundus photography
"요류역학검사 4종(OBGY) Cystometry & Uroflowmetry,Urethral pressure,EMG",4099391,Urodynamic studies
음경 구해면체 반사 잠시 검사,4102087,Bulbocavernosus reflex studies
자궁내장치삽입술,2110194,Insertion of intrauterine device (IUD)
"잔기량 및 용적가스 측정, 헬륨가스사용",2314018,Respiratory flow volume loop
정상분만초산제1태아,2110308,Vaginal delivery only (with or without episiotomy and/or forceps)
체외 자기장 요실금치료 3회,4250600,Urinary incontinence care management
치근면처치술(1/3악당),4120794,Tooth and periodontium operation
편측 하지 감각신경전도검사(PM),4198105,Nerve conduction study
홀뮴 레이저를 이용한 전립선 광적출술,44783041,Holmium laser enucleation of prostate
흉강경하 흉곽내 탐사술,4096152,Exploratory thoracotomy
ANTI-DS-DNA,4266507,DNA analysis
"Aseptic Dressing, Skin Graft 후, 19-36%",4080499,Dressing of wound
Biologic Dressing(25-100cm미만,4291637,Split thickness skin graft
"C/R c Internal Fixation,Humerus",2103754,"Open treatment of scapular fracture (body, glenoid or acromion) includes internal fixation, when performed"
Cath Remove & Dressing,4080499,Dressing of wound
Chest PA (TB 검진용)< 만8세,2211365,"Radiologic examination, chest, complete, minimum of 4 views"
Conformal Tx Planning(A-1),2211837,"3-dimensional radiotherapy plan, including dose-volume histograms"
Continu.B.Others,4194195,"Epidural injection of anesthetic substance, therapeutic, caudal, continuous"
"Control of Epistaxis,Anterior Nasal Packing(ENT) ",2001044,Turbinectomy
Dental Infiltrative Anesthesia(1/3악당),4332856,Local anesthetic dental infiltration
Epley Maneuver(ENT),2314175,"Canalith repositioning procedure(s) (eg, Epley maneuver, Semont maneuver), per day"
EPS(SYNTHESIS),4098039,Cardiac electrophysiology
ESWL(3회실시까지) after URS,2109635,"Lithotripsy, extracorporeal shock wave"
"EVD(subdural,epidural)",40756782,Insertion or replacement of external ventricular drain [EVD]
Excision Corn Callus(Deep),4041850,Enucleation of corn
Ext.Radiotherapy 6Portal,4141448,Teleradiotherapy procedure
EXTERNAL RASIOTHERAPY 1 PORTAL,4141448,Teleradiotherapy procedure
FASCIOTOMY(SIMPLE),2006123,Fasciotomy
Hepatic wedge resection,4069129,Wedge resection of liver
I&D of Peritonsilla Abscess,2108797,Incision and drainage abscess; peritonsillar
"I&D, Gingival Abscess",2108697,"Operculectomy, excision pericoronal tissues"
I.O.R.T(A),4293738,Intracavitary brachytherapy
Incision & Drainage 2.5cm 미만,4147894,Incision
"Incision, 2.5cm 미만",4147894,Incision
LAPARA SCOPY,4251314,Laparoscopy
"Laser Surgery, Glaucoma(Bilateral)",4297154,Photocoagulation of iris
"Local Flap, 안면외(화상치료목적)",4122977,Skin flap operation
"MASTECTOMY(EXCISION,SINGLE BREAST)",2102679,"Excision of cyst, fibroadenoma, or other benign or malignant tumor, aberrant breast tissue, duct lesion, nipple or areolar lesion (except 19300), open, male or female, 1 or more lesions"
"Meniscectomy, Internal",4263550,Chondrectomy of semilunar cartilage of knee
"MTX.Injection, Sono-guided",4306147,Diagnostic Doppler ultrasonography
NECK USG,4306147,Diagnostic Doppler ultrasonography
