localcodename,concept_id,CONCEPT_NAME
Advantan 크림 15g,21602133,methylprednisolone aceponate
Almagel Tab 500mg,21600071,almagate
Aprtan Tab 150mg,19022948,irbesartan 150 MG Oral Tablet
Cantan Inj 100mg/2ml,19011972,Ascorbic Acid 50 MG/ML Injectable Solution
Chonroin Cap 400mg(원외),1395598,Chondroitin Sulfates 400 MG Oral Capsule
Clobex 0.05% Lo 118ml,40164523,Clobetasol Propionate 0.5 MG/ML Topical Lotion
Codeine Phosphate Tab 20mg,1201620,Codeine
Cozaar Plus F Tab(원외),40184217,Hydrochlorothiazide 25 MG / Losartan Potassium 100 MG Oral Tablet
DOBUTAMINE 500mg/250ml,1337720,Dobutamine
Doxorubin Inj 10mg/5ml,40243759,Doxorubicin Hydrochloride 2 MG/ML Injectable Solution
Flomox Tab 100mg,21602911,cefcapene
Flumarin Inj 0.5g,40255562,flomoxef
Glivec Tab 100mg,19102501,imatinib 100 MG Oral Tablet
Hydrin Cap 500mg,1377163,hydroxyurea 500 MG Oral Capsule
Lamisil Dermgel 1% 15g,1741408,terbinafine 0.01 MG/MG Topical Gel
Lidocaine Inj.1%(20ml),40227012,Lidocaine Hydrochloride 10 MG/ML Injectable Solution
Loceryl Nail Lacquer 3ml,21074998,Amorolfine 50 MG/ML Medicated nail lacquer
Luphere Depot Inj 3.75mg,1351624,Leuprolide Acetate 3.75 MG/ML Injectable Suspension
MACperan Inj 10mg/2ml,35605514,Metoclopramide 5 MG/ML Injection
Methocarbamol Inj 500mg/5ml,35605676,Methocarbamol 100 MG/ML Injection
MgO Tab  250mg 삼천당(원외),993690,Magnesium Oxide 250 MG Oral Tablet
Morphine HCl 10mg/1ml(하나) Inj ,42479700,Morphine 10 MG/ML Injection
My-Rept Cap 250mg,19021102,mycophenolate mofetil 250 MG Oral Capsule
Nerisona Oint 0.3%(10g),19026097,Diflucortolone 0.003 MG/MG Topical Ointment
Nesp Inj 40mcg/1ml/PFS,46234256,darbepoetin alfa 0.04 MG/ML Injection
Nexium Tab 40mg,19101745,Esomeprazole 40 MG Oral Tablet
Norzyme Cap,926487,Pancreatin
PAS gran(동인당) 3.3g,1726228,aminosalicylic acid
Patanol Eye Drop 0.1%(5ml),40240035,olopatadine 1 MG/ML Ophthalmic Solution
Refresh plus 0.5% 30EA/PAK,40243494,Carboxymethylcellulose Sodium 5 MG/ML Ophthalmic Solution
Reminyl PR Cap 8mg,40165633,galantamine hydrobromide 8 MG Extended Release Oral Capsule
Rytmonorm SR Cap 325mg,40165152,Propafenone Hydrochloride 325 MG Extended Release Oral Capsule
Sepamin Inj.25mg,794893,Chlorpromazine 5 MG/ML Injectable Solution
Singulair Chewable 4mg,1154197,montelukast 4 MG Chewable Tablet
Timabak Opth Sol 0.5%(5ml),19079776,Timolol 5 MG/ML Ophthalmic Solution
Topamax Tab 100mg,742304,topiramate 100 MG Oral Tablet
Topisol Lotion 0.1% 50g,21602133,methylprednisolone aceponate
Toviaz Tab 4mg,19134957,Fesoterodine Fumarate 4 MG Extended Release Oral Tablet
Uniphyl SR Tab 200mg,1237261,Theophylline 200 MG Extended Release Oral Tablet
Vesicare Tab 5mg,916006,solifenacin succinate 5 MG Oral Tablet
Vimovo Tab 500/20mg,40222579,Esomeprazole 20 MG / Naproxen 500 MG Delayed Release Oral Tablet [Vimovo]
ZYPREXA Zydis Tab 5mg,785842,olanzapine 5 MG Disintegrating Oral Tablet
 10% 싸일로카인 50ml,40244393,Lidocaine 100 MG/ML Topical Spray
(마취)판토카인스테릴 주 20mg,1036884,Tetracaine
나이트랄 액 30ml/BT,19104612,flutrimazole 10 MG/ML Topical Cream
더모베이트액 25ml,998415,Clobetasol
라보파 서방캅셀 40mg,40239875,Ritodrine hydrochloride 40 MG Extended Release Oral Capsule
로날정 500MG,1112896,Aspirin 500 MG Oral Tablet
베노카인 액/ml,935529,Benoxinate
쏘메토 320mg 연질캡슐,19065370,Saw palmetto extract 320 MG Oral Capsule
씨앤유 캡슐,19123752,Chenodeoxycholate 250 MG Oral Capsule
씨제이케이완 정 5mg,19019630,Vitamin K 1 5 MG Oral Tablet
알보칠액 1,19075109,POLICRESULEN
알키록산 주 500mg,35606512,Cyclophosphamide 500 MG Injection
엠지 티엔에이주 페리 1440ml,21601159,combinations
자이데나 정 100mg,45893212,udenafil
졸라덱스데포주(프로게스테론수용체양성조기유방암),19077734,Goserelin 3.6 MG Drug Implant
코리트 산,43206252,POLYETHYLENE GLYCOL 3350 / Potassium Chloride / Sodium Bicarbonate / Sodium Chloride / sodium sulfate Powder for Oral Solution
Allercon Opth Sol 5ml,986117,Ketotifen
Arlevert Tab 20/40mg(원외),19107656,Cinnarizine 20 MG / Dimenhydrinate 40 MG Oral Tablet
Avandamet Tab 2+500mg,40164916,Metformin hydrochloride 500 MG / rosiglitazone 2 MG Oral Tablet
Azora Tab. 100mg,19032425,amineptin 100 MG Oral Tablet
Clobex Shampoo 0.05%(원외) 125ml,40164514,Clobetasol Propionate 0.5 MG/ML Medicated Shampoo
Cozaar XQ Tab 5/50mg,40256423,losartan and amlodipine
Cytarabine Inj 40mg(국산),19057780,Cytarabine 20 MG/ML Injectable Solution
Cytarabine Inj 500mg/10ml,1311104,Cytarabine 50 MG/ML Injectable Solution
Esdiol-half Tab 28T/PAK(원외),42902238,Estradiol 1 MG / norethindrone acetate 0.5 MG Oral Tablet
Etalop Tab 10mg,715940,Escitalopram 10 MG Oral Tablet
Fibrovein Inj 1% 20mg/2ml,19027593,Sodium Tetradecyl Sulfate 10 MG/ML Injectable Solution
Intra MCT 20%(100ml),43215169,Medium chain triglycerides 100 MG/ML / Soybean Oil 100 MG/ML Injectable Suspension
Leukeran Tab 2mg,1390063,Chlorambucil 2 MG Oral Tablet
Motrin Tab 600mg,19019073,Ibuprofen 600 MG Oral Tablet
Mucoril cap. 4mg,19103413,thiocolchicoside 4 MG Oral Capsule
Pk-Merz Infusion Inj 200mg/500ml,19104311,Amantadine 0.4 MG/ML Injectable Solution
Synatura 15ml/PAK,21603442,cough suppressants and expectorants
Tesoprel Tab 5mg,19064209,bromperidol 5 MG Oral Tablet
Vacrovir Cr. 5g,1703689,Acyclovir 50 MG/ML Topical Cream
Viva lubricating Eye Drop(원외),40223526,Polysorbate 80 10 MG/ML Ophthalmic Solution
120mg 파스틱 정,1502829,nateglinide 120 MG Oral Tablet
2% 레카신 액 100ML,40227057,Lidocaine Hydrochloride 20 MG/ML Mucous Membrane Topical Solution
20mg 파리에트 정,40163285,Rabeprazole sodium 20 MG Delayed Release Oral Tablet
가티플로점안액 5ml/BT,19102197,gatifloxacin 3 MG/ML Ophthalmic Solution
근화주사용페니실린지칼륨 500만단위,1728416,Penicillin G
노보믹스 30 플렉스 펜 주 100단위/ml*3ml,42902356,"Insulin, Aspart Protamine, Human 70 UNT/ML / Insulin, Aspart, Human 30 UNT/ML Pen Injector"
뉴로칸 정 500mg,19107043,Acetylcarnitine 500 MG Oral Tablet
대한포도당 5% 500ML,19076324,Glucose 50 MG/ML Injectable Solution
동아가스터 주 20mg/VI,953076,Famotidine
명인할로페리돌 5MG,19077930,Haloperidol 5 MG Oral Tablet
석시콜린 주 50mg/ml(*2ml),836208,Succinylcholine
솔리안 정 200mg,19057609,Amisulpride 200 MG Oral Tablet
씨트리-락티톨산 10g,19071236,lactitol
안티비오 캅셀 1g,987153,Lactobacillus acidophilus
알레락 정 5mg,915855,olopatadine
에스마라 정 2.5mg,19022830,letrozole 2.5 MG Oral Tablet
엑스립 서방정 500mg,19078988,Niacin 500 MG Extended Release Oral Tablet
유한 락티톨산 20g/포,19071236,lactitol
자이로릭 정 100mg,1167323,Allopurinol 100 MG Oral Tablet
코니엘 정 4mg,21601761,benidipine
푸란콜 연고 10G/TB,43013660,Hydrocortisone butyrate 1 MG/ML Topical Cream
헤모니아 캅셀 326.1MG,1300751,Polysaccharide iron complex
후콜리스티메테이트 주 150mg/VI,901845,Colistin
훼로바-유 서방정,19107039,ferrous sulfate 256 MG Oral Tablet
Admin Tab(원외),21600854,Combinations of vitamins
Aranesp 50mcg/0.5ml/PFS,42902617,darbepoetin alfa 0.1 MG/ML Prefilled Syringe
Bolgre Sol 10ml,1360067,Iron
Bromhexine Inj 4mg/2ml,19064796,Bromhexine 2 MG/ML Injectable Solution
Cacepin Tab 100mg,766819,quetiapine 100 MG Oral Tablet
Cydraxin Tab.25mg,40222663,Hydroxyzine Hydrochloride 25 MG Oral Tablet
Depakine 500mg Chrono Tab,745466,Valproate
Dulcolax Suppo,19020131,Bisacodyl 10 MG Rectal Suppository
Evoprim Cap 40mg,19123763,gamma-Linolenate 40 MG Oral Capsule
Famvir Tab 750mg,1703605,famciclovir 750 MG Oral Tablet
Fuconal Cr 0.5% 15g,1754994,Fluconazole
Gastrex Granule 1.5g/PAK,21600109,Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD)
Genotropin Inj 16unit,1584910,Somatropin
Hepsera Tab 10mg,40168220,adefovir dipivoxil 10 MG Oral Tablet
Hytrine Tab 1mg,1341269,Terazosin 1 MG Oral Tablet
Implanta Cap 100mg,19082899,Cyclosporine 100 MG Oral Capsule
Klaricid Inj 500mg,21123288,Clarithromycin 500 MG Injection
K-Phos Inj 30mM/30ml,19027362,potassium phosphate
L-Carn Tab,1553611,Levocarnitine 330 MG Oral Tablet
Lectopam Tab 3mg,19030355,Bromazepam 3 MG Oral Tablet
Lopid Cap 300mg,19080792,Gemfibrozil 300 MG Oral Capsule
Losec Cap.20mg,19019418,Omeprazole 20 MG Delayed Release Oral Capsule
MabThera Inj 500mg/50ml,46275080,rituximab 10 MG/ML Injection
Magnesin Inj 50% 10g/20ml,46275259,Magnesium Sulfate 500 MG/ML Injection
METhylon Tab 1mg,1506270,Methylprednisolone
Motilium-M Tab 10mg,19037834,Domperidone 10 MG Oral Tablet
Naramig Tab 2.5mg(원외),1118121,naratriptan 2.5 MG Oral Tablet
Nebido Inj 1000mg/4ml,35604755,testosterone undecanoate 250 MG/ML Injection
Nicetile Tab 500mg,19107043,Acetylcarnitine 500 MG Oral Tablet
Ocuchloram Drop(10ml),19075115,Chloramphenicol 5 MG/ML Ophthalmic Solution
Omnipaque 300 Inj 40ml(조영제),19080985,Iohexol
Pennel Cap,21600522,Liver therapy
Progest Inj 500mg/10ml,1552382,Progesterone 50 MG/ML Injectable Solution
Rabekhan Tab 20mg,40163285,Rabeprazole sodium 20 MG Delayed Release Oral Tablet
Reminyl PR Cap 16mg,40165621,galantamine hydrobromide 16 MG Extended Release Oral Capsule
Requip 1mg,19080241,ropinirole 1 MG Oral Tablet
Rize Tab 5mg,19107403,clotiazepam 5 MG Oral Tablet
Somatosan Inj 3mg,19136066,Somatostatin
Spiriva Inhal Combipack(30C),19112761,tiotropium 0.018 MG Inhalant Powder
Tagen-F Soft Cap,1314955,Bilberry extract
TD PUR Inj 0.5ml/PFS,40153466,"diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Prefilled Syringe"
Theolan- B Cap 100mg,19125937,Theophylline 100 MG Extended Release Oral Capsule
Topamax Tab 25mg,742303,topiramate 25 MG Oral Tablet
Warfarin Tab 5mg,40163554,Warfarin Sodium 5 MG Oral Tablet
(수)마이토마이신 2MG,21034662,Mitomycin 2 MG Injection
0.01%스티바A크림,19008619,Tretinoin 0.25 MG/ML Topical Cream
글루레노름 정,19006931,gliquidone 30 MG Oral Tablet
네스프 프리필드시린지주 60,42903249,darbepoetin alfa 0.06 MG/ML Prefilled Syringe
노레보정 0.75mg,1589509,Levonorgestrel 0.75 MG Oral Tablet
단가드 액 150ml,944393,zinc pyrithione 20 MG/ML Medicated Shampoo
데나제정,21601227,Enzymes
메러릴정 50MG,700326,Thioridazine 50 MG Oral Tablet
쎄로켈서방정 400mg,19134842,quetiapine 400 MG Extended Release Oral Tablet
아이브이에프-씨 주 5000IU,1563600,Chorionic Gonadotropin
유도파 주 200mg/5ml,42902632,Dopamine Hydrochloride 40 MG/ML Prefilled Syringe
젤로푸신 주 500ML,19113054,modified fluid gelatins
코네티비나 겔 30g/TU,40237929,Sodium Hyaluronate 0.002 MG/MG Topical Gel
태평양이리트렌정 200MG,19106828,lonazolac 200 MG Oral Tablet
Combivent Aerosol,43534844,salbutamol and ipratropium bromide
Gabapentin Tab 800mg,19077571,gabapentin 800 MG Oral Tablet
Keramin Cap(원외),21602341,Other dermatologicals
Naloxone HCl Inj 0.4mg/1ml,46275795,Naloxone Hydrochloride 0.4 MG/ML Injection
OCOdone CR Tab 10mg,40232704,Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet
PAM-A Inj 500mg,19021911,pralidoxime 25 MG/ML Injectable Solution
Pemoline Tab 18.75mg,727913,Pemoline 18.8 MG Oral Tablet
Reserpine Inj.1mg,1362225,Reserpine
Risperdal Sol 2mg/2ml,736015,Risperidone 1 MG/ML Oral Solution
Sitonil Cap.10mg,19103381,Sitosterols 10 MG Oral Capsule
Sotalon Tab 40mg,40173995,Sotalol Hydrochloride 40 MG Oral Tablet
Xerova Soln 40ml/Bot(원외),21600045,various
0.1%플루메토론 점안액 5ML,19077438,Fluorometholone 1 MG/ML Ophthalmic Suspension
0.9 N/S 3000CC/BT,19079524,Sodium Chloride 9 MG/ML Injectable Solution
15MG 메로콕스 캡슐,19103397,meloxicam 15 MG Oral Capsule
3% NaCl Sol 500ml/Bot,19127417,500 ML Sodium Chloride 30 MG/ML Injection
5% 포도당 100ML,19076324,Glucose 50 MG/ML Injectable Solution
가나톤 정 50mg,45893516,itopride
건일네틸마이신주150mg,19057566,Netilmicin 100 MG/ML Injectable Solution
글루파 정 850mg,40164946,Metformin hydrochloride 850 MG Oral Tablet
노보렛 30u/70u,42903059,"insulin human, isophane 70 UNT/ML / Regular Insulin, Human 30 UNT/ML Prefilled Syringe"
동아슈프락스산 50mg/1G,1796435,Cefixime
로날 정 100mg,1113143,Aspirin 100 MG Oral Tablet
리큅 정 2mg,713853,ropinirole 2 MG Oral Tablet
브롬헥신,19064796,Bromhexine 2 MG/ML Injectable Solution
산도스 에스시탈로프람 정 10mg,715940,Escitalopram 10 MG Oral Tablet
산도스 졸피뎀 정 10mg(향),40163492,Zolpidem tartrate 10 MG Oral Tablet
삼아아토크 정 20mcg,1196677,formoterol
셀렉시드 주,19123877,Amdinocillin
스트리빌드 정,42874224,cobicistat 150 MG / elvitegravir 150 MG / emtricitabine 200 MG / Tenofovir disoproxil fumarate 300 MG Oral Tablet
스피리바레스피맷 60회/BT,1106776,tiotropium
썰타목스 건조시럽 500mg/5mL,19063106,Amoxicillin 50 MG/ML / Sulbactam 50 MG/ML Oral Suspension
씨제이하트만액 500ml,19135831,"calcium chloride, dihydration 0.2 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Chloride 6 MG/ML / Sodium Lactate 3.1 MG/ML Irrigation Solution"
아마릴 정 4mg,1597773,glimepiride 4 MG Oral Tablet
오메드 정 10mg,19102188,Omeprazole 10 MG Delayed Release Oral Tablet
움카민 시럽,43823195,Pelargonium sidoides root extract Oral Solution
이레사 정 250mg,1319194,gefitinib 250 MG Oral Tablet
인슈라타드 휴먼 1000IU/10ML,19078552,"insulin human, isophane 100 UNT/ML Injectable Suspension"
젬자 1g 주,35603174,gemcitabine 1000 MG Injection
조프란 정 8mg,19079171,Ondansetron 8 MG Oral Tablet
종근당세포테탄 주 1g/VI,35605996,Cefotetan 1000 MG Injection
중외생리식염주사액100ml(IV용),19079524,Sodium Chloride 9 MG/ML Injectable Solution
중외포도당주사액10% 1000ML,36249710,Glucose 100 MG/ML Injection
카마제핀 정 200mg,19074697,Carbamazepine 200 MG Oral Tablet
칼테오-40 정,21600874,"Calcium, combinations with vitamin D and/or other drugs"
타라신 주,40164851,Ketorolac Tromethamine 30 MG/ML Injectable Solution
탁소텔 주 20mg (수),40224723,docetaxel 20 MG/ML Injectable Solution
틴세트 정,19004270,oxatomide 30 MG Oral Tablet
페니드정제 5mg(향),40236481,Methylphenidate Hydrochloride 5 MG Oral Tablet
프레탈 정 50mg,1350332,cilostazol 50 MG Oral Tablet
프로그랍 캅셀 0.5mg,19079712,Tacrolimus 0.5 MG Oral Capsule
호의 주,21601027,Other antithrombotic agents
휘브릭스 주 50mg/5ml/AM,19104404,4-aminomethylbenzoic acid 10 MG/ML Injectable Solution
Atacand Plus Tab 16/12.5mg(원외),974702,candesartan cilexetil 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet
Atock Dry syr,1196677,formoterol
Azeptin Tab 1mg,934075,azelastine
Bactacin Inj 1.5g,46275616,Ampicillin 1000 MG / Sulbactam 500 MG Injection
Bambec Tab 10mg,19004167,bambuterol 10 MG Oral Tablet
CARNITIL(ALC) Tab 500mg(원외),19107043,Acetylcarnitine 500 MG Oral Tablet
CefaZEdone Inj 2g,21602875,cefazedone
Champix Tab 0.5mg(11T/P),780444,varenicline 0.5 MG Oral Tablet
Dexilant DR Cap 60mg(원외),19039961,dexlansoprazole 60 MG Delayed Release Oral Capsule
DHC Continus Tab 60mg,42707777,dihydrocodeine bitartrate 60 MG Extended Release Oral Tablet
Duratears Eye oint(3.5g),19087317,Lanolin
EuHib Inj 0.5ml,529118,"Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine"
Fentanyl inj 1000mcg/20ml(PP),42483384,Fentanyl 0.05 MG/ML Injectable Solution
Grandaxin Tab 50mg,19107160,tofisopam 50 MG Oral Tablet
Hancerom Inj 1g,21172853,cefpirome 1000 MG Injection
Hismanal Tab.10mg,1150771,Astemizole 10 MG Oral Tablet
Intrafusin 10% 500ml/Bot,19124969,Amino Acids
Invega ER Tab 9mg,19134802,paliperidone 9 MG Extended Release Oral Tablet
Isoptin SR Tab 180mg,40171863,Verapamil hydrochloride 180 MG Extended Release Oral Tablet
Jurnista Oros Tab 4mg,40173131,Hydromorphone Hydrochloride 4 MG Oral Tablet
Kliogest Tab(28T/PAK),1548444,Estradiol 2 MG / Norethindrone 1 MG Oral Tablet
Madipine Tab 20mg,19106594,manidipine 20 MG Oral Tablet
Mega-C Inj 10g/20ml,19073642,Ascorbic Acid 500 MG/ML Injectable Solution
Nesina Tab 12.5mg(원외),43013911,alogliptin 12.5 MG Oral Tablet
Nicostop Patch 10(7ea/1pk),718583,Nicotine
Pantoloc Inj 40mg,948080,pantoprazole 40 MG Injection
Premarin Tab 1.25mg,1549104,"Estrogens, Conjugated (USP) 1.25 MG Oral Tablet"
Primacor Inj 10mg/10ml,42628994,Milrinone Lactate 1 MG/ML Injection
Requip PD Tab 2mg,19134935,ropinirole 2 MG Extended Release Oral Tablet
Rulid D Tab 50mg,19063877,Roxithromycin 50 MG Oral Tablet
Rytmonorm SR Cap 225mg,40165142,Propafenone Hydrochloride 225 MG Extended Release Oral Capsule
Sporanox soln,19096455,Itraconazole 10 MG/ML Oral Solution
Tasna Tab 500mg,939539,Sodium Bicarbonate 500 MG Oral Tablet
Unasyn Tab 375mg,19040628,sultamicillin 375 MG Oral Tablet
Vepesid Inj 100mg,19077215,Etoposide 20 MG/ML Injectable Solution
Voluven Inj 6% 500ml/Bag,43012293,hydroxyethyl starch 130-0.4
Wellbutrin SR 150mg,40222065,Bupropion Hydrochloride 150 MG Extended Release Oral Tablet
Zenocef inj 1g,21602875,cefazedone
(마)수펜탈 주 250mcg/5ml/AM,19078242,Sufentanil 0.05 MG/ML Injectable Solution
(inhaler)후릭소타이드 50ug/120,1149380,fluticasone
근화 6-에취.이.에스 주 500ml,21601144,hydroxyethylstarch
듀악겔 25g,19126426,Benzoyl Peroxide 50 MG/ML / Clindamycin 10 MG/ML Topical Gel
로바로드 정 20mg,19019116,Lovastatin 20 MG Oral Tablet
리파로이드정 30IU,21601888,Other lipid modifying agents
벨록사 주 50mg/VI,1318011,oxaliplatin
토피라트 정 100mg,742304,topiramate 100 MG Oral Tablet
티비에프 정 125mg,19107132,terbinafine 125 MG Oral Tablet
파무에이 주,19021911,pralidoxime 25 MG/ML Injectable Solution
푸로베라 5MG,40224835,medroxyprogesterone acetate 5 MG Oral Tablet
푸링 정(향),40182492,phendimetrazine tartrate 35 MG Oral Tablet
플로실헤모스태틱매트릭스,21601059,combinations
헤모졸비 제로액,21601222,HEMODIALYTICS AND HEMOFILTRATES
Adacel Inj,21601279,BACTERIAL VACCINES
Agryline Cap 0.5mg,19122203,anagrelide 0.5 MG Oral Capsule
Angiderm(OS용) Patch 22.4mg(0.2mg/hr),42903278,Nitroglycerin 0.2 MG/HR Transdermal System
Bearse Tab,19066564,"ENZYMES,DIGESTIVE (PLANT)"
Bonorex 300 Inj 50ml(조영제),19080985,Iohexol
Clicolon Tab(32T/Bot),19124461,"Sodium Phosphate, Dibasic 398 MG / Sodium Phosphate, Monobasic 1102 MG Oral Tablet"
Dotarem Inj 10ml/PFS(조영제),43526404,gadoterate meglumine
Fibrinogen Inj 1g,21129645,Fibrinogen 1000 MG Injection
Mobactam Inj 1g,40255589,carumonam
Monoclate-P Inj,21021934,Factor VIII 500 IU Injection
Naloxone Inj 0.4mg/1ml,46275795,Naloxone Hydrochloride 0.4 MG/ML Injection
OptaGEL Eye Gel 10g,19007748,Cetrimide
Pamoxin Syr.,19128705,Amoxicillin 25 MG/ML Oral Solution
Peyron Cap 500mg(원외),19121307,Aminobenzoate 500 MG Oral Capsule
Pharmorubicin Inj.(R.D.F) 10mg,1344354,Epirubicin
RiperiDON Tab 0.5mg,736021,Risperidone 0.5 MG Oral Tablet
"Salmusa Antivenin 6,000unit",40168516,Agkistrodon piscivorus antivenin
Taflotan-S 점안액 0.3ml(원외) 30ea/Box,42708247,tafluprost 0.015 MG/ML Ophthalmic Solution
Tuberculin PPD(처치용) 1.5ml,19010871,Tuberculin
Volmax S.R Tab 4mg,19072360,Albuterol 4 MG Extended Release Oral Tablet
(수)나보반 캅셀 5mg,19002832,tropisetron 5 MG Oral Capsule
가란타제산,21600703,tilactase
글레존 정 15mg,1525221,pioglitazone 15 MG Oral Tablet
누코미트 액 800mg/4ml,19072270,Acetylcysteine 200 MG/ML Inhalant Solution
다이보베트 연고 30g/TU,908951,Betamethasone 0.0005 MG/MG / calcipotriene 0.00005 MG/MG Topical Ointment
대한멸균생리식염수150ml,19079524,Sodium Chloride 9 MG/ML Injectable Solution
딜라트렌에스알캡슐 64mg,1346823,carvedilol
라믹탈 정 50mg,705152,lamotrigine 50 MG Oral Tablet
마이야칼식 200IU 코약(수),19061140,salmon calcitonin 100 UNT/ACTUAT Nasal Spray
메타졸 1G,19072255,Cefmetazole
멜로디구강붕해정 7.5mg,42482772,meloxicam 7.5 MG Disintegrating Oral Tablet
바네포 연고 20g/TU,19027805,Bacitracin 0.4 UNT/MG / Neomycin 0.0035 MG/MG / Polymyxin B 5 UNT/MG Topical Ointment
바리다제 정,19106160,Streptodornase 2500 UNT / Streptokinase 10000 UNT Oral Tablet
발트렉스 정 500mg,1717708,valacyclovir 500 MG Oral Tablet
아달라트 오로스 30mg,19112979,Nifedipine 30 MG Extended Release Oral Tablet
