localcodename,concept_id,CONCEPT_NAME
Tegaderm 10*12cm,4224205,Polyurethane foam sterile film dressing
TEGADERM I.V 1633/7*8.5CM,4271310,Tubular bandage
Tention Free Vaginal Tape(TVT),45764979,Female-incontinence vaginal insert
TERUMO WIRE   0.032(J)260,4159813,Guide wire
THORACIC CATHETER (NIPPRO)   20FRSTR ,45759690,Thoracic drain
THORACIC CATHETER 36FR.STR(히포),45759690,Thoracic drain
TI-CRON 4/0 3280-31,4105230,Polyester suture
"TITANIUM ULTRA-MICRO PLATE ORBITAL 6,8,10HOLE",45764348,"Craniofacial fixation plate, non-bioabsorbable"
"TOP-BOUND LAP-BAG 3""X6""",45759711,Tissue extraction bag
TRACHEOSTOMY TUBE 4M(유신),4121540,Tracheostomy tube cuff
TSCF-35-145-3J,4159813,Guide wire
ULTIMATE DILATING TIP TROCAR 10*100MM,45763434,Laparoscopic trocar
UNI TIBIAL COMPONENT,4197312,Unicompartmental knee joint prosthesis
URETERAL STENT SET   8FR/28CM,4120252,Ureteric stent
URO FOLEY CATHETER-16FR,2614772,"Indwelling catheter, foley type, two-way, all silicone, each"
VENOUS CANNULA 38FR,4124293,Venous cannula
WEDGE BALLOON CATHETER ARROW,45758028,Arterial blood pressure catheter
WIRE TUBE(SHERIDAN) CUFFED 3.0MM NASAL/ORAL ,4149922,Armored endotracheal tube
WIRE TUBE(SHERIDAN) CUFFED 8.5MM NASAL/ORAL ,4149922,Armored endotracheal tube
Yasagil A-Clip FE613,45761998,Aneurysm clip
Yasagil A-Clip FE716,45761998,Aneurysm clip
YASAGIL STAND ANEURYSM CLIP PERMAN FT613T,45761998,Aneurysm clip
흉강경 Chest Wall mass(A),4149926,Thoracoscope
AQUACEL FOAM ADHESIVE 10*10CM,4296908,Polyurethane foam film dressing sterile with adhesive border 10cm x 10cm square
BIOCOMPOSITE SUTURETAK AR-1934BCF-2,45759990,Surgical binding material anchor
BONGENER 1CC,37018129,"Bone matrix implant, human derived"
CIMEOSIL GEL SHEET 6*10CM,45767862,Scar management dressing
COMFEEL BARRIER CREAM 60G,2614795,"Ostomy skin barrier, liquid (spray, brush, etc.), per oz"
DISPOSABLE CIRCUIT(가온가습용회로) 100760551,2616655,"Humidifier, heated, used with positive airway pressure device"
GENEX BONE GRAFT 5CC(12G),37019139,Synthetic bone graft
INFUSOR BASAL BOLUS 0.5MM/HR 2C1954,45762228,Elastomeric infusion pump system
MINI PLATE RIGHT 23M,45764348,"Craniofacial fixation plate, non-bioabsorbable"
MULTIFIRE ENDO GIA CUTTER(M) 30-2.5,45765044,"Endoscopic manual linear cutting stapler, single-use"
OSTEOTRANS-MX 1.4 PLATE STR.4H OPAT4S,4098108,Bone plate
OXINIUM P/S FEMORAL COMPONENT,2720092,"Replacement, socket, above knee/knee disarticulation, including attachment plate, molded to patient model"
PHYSIOTULLE WOUND CONTACT LAYER 10*20CM,4219811,Hydrocolloid hydrofiber dressing
ROTH RETRIEVAL NET 711050,45767870,Stone retrieval instrument
"SAW,BURR-안와골절",4008955,Surgical saw
S-FIX PLUS IV SF2(6*7CM),4271310,Tubular bandage
SINGLE USE BREATHING CIRCUIT RT202-1,45771739,"Ventilator breathing circuit, single-use"
SYNPOR ORBITAL FLOOR PLATE,4187325,Porous polyethylene orbital implant
VICRYL MESH VM96,45764170,"Multi-purpose surgical mesh, synthetic polymer, bioabsorbable"
2-WAY FOLEY CATHETER 10FR(S),2614772,"Indwelling catheter, foley type, two-way, all silicone, each"
메디터치친수성드레싱 20CMx20CM,4270177,Polyurethane foam film dressing sterile without adhesive border 20cm x 20cm square
메디폼실버 20x20,4246818,Silver dressing
"발치,치근,치조골성형술용 BURR & SAW",4008955,Surgical saw
베타폼(BETAFOAM) 10X10CM / 5mm,4296916,Polyurethane foam film dressing sterile without adhesive border 10cm x 10cm square
영운드레싱-실버 9CM X 30CM,4224207,Non-woven fabric backed adhesive dressing
ACE CANNULATED CANCELLOUS HIP SCREW   5.0/55MM,45764905,Pin-sleeve orthopedic bone screw
ACE CANNULATED CANCELLOUS HIP SCREW   5.0/60MM,45764905,Pin-sleeve orthopedic bone screw
ADJUSTABLE TRACHEOSTOMY TUBE 8FR,4044008,Tracheostomy tube
AIRVO BREATHING CIRCUIT 900PT501-1,4105239,Breathing circuit
AMPLAZT(R) 6FR-ARMOD,45771910,"Angiographic catheter, single-use"
AORTIC ARCH HI-FLEX CANNULA ARS 22FR,45763508,Aorta cannula
BAROVAC 200ML SS200M,45761279,Closed-wound drainage reservoir suction bulb
BAROVAC-SS100R/100,45761279,Closed-wound drainage reservoir suction bulb
BILE BAG(3-WAY/PCN),4222465,Bile collection bag
BLACK SILK 7/0 S712,45760330,"Silk suture, sterile"
BLOOD/FLUID WARMER DI-100,45760468,Warming/high-flow infusion pump
CD HORIZON SMOOTH ROD 121MM이상(석영),4118610,Rod fixation system
CHEMO NEEDLE SET- 20G,45759984,Subcutaneous injection/infusion port needle
CHEST BOTTLE C-TYPE,4218597,Aspirator collection bottle
COAXIAL CATH PAIR(MICRO PUNCTURE INTRODUCER),45761573,Catheter introducer
COLOSTOMY CONVEX PLATE-40MM,4224190,Stoma flange
COMPRESSION SURGICAL BRA M,2720378,"Breast prosthesis, mastectomy bra, without integrated breast prosthesis form, any size, any type"
CONTOUR RELOADABLE CARTRIDGE CR40G,45765043,"Open-surgery manual linear cutting stapler, single-use"
CORTICAL SCREW   4.5/30MM,4239189,Bone screw
Cortical Screw all size,4231019,External fixator pin
COTTON-LEUNG BILIARY STENT   CLSO-11.5-9ERBD,4234567,Biliary stent
CRANIOFIX-11 MM,45761758,Cranial bone flap fixation clamp
CVP CATHETER DUO 4F(B.BROWN),4179206,Central venous catheter
DAFILON 4/0 DSMP 16(BLUE),45758903,"Nylon suture, monofilament"
DAWSON-MUELLER MULTIPURPOSE DRAINAGE CATH,2615756,"Catheter, drainage"
DST EEA XL 28-3.5,45771219,Intraluminal circular stapler
ELA BAND 4',4313938,Elastic bandage
ENDO GIA ROTICULATOR 30-2,45765044,"Endoscopic manual linear cutting stapler, single-use"
ENDO HEMO LOK CLIP ML,45768017,Ligation clip
Endo Loop (Vicryl) EJ10G,45762077,Endotherapy ligature loop
Endo Tube Cuff 3.5,4331031,Endotracheal tube cuff
ETHILON 1   W2797,45758903,"Nylon suture, monofilament"
EXPORT ASPITATION CATHETER,45762133,Embolectomy/thrombectomy suction catheter
EZ RAP KNEE KOOL L,2719590,"Knee orthosis, locking knee joint(s), positional orthosis, prefabricated, includes fitting and adjustment"
FIXED FLEXIBLE SNARE,45762763,"Flexible polypectomy snare, single-use"
FSD(FIXING & SAFETY DEVICE) 6.0,45762131,Endotracheal tube holder
GEENEN PANCREATIC STENT SET GEPD-7-7,45772812,Pancreatic stent
HEM-O-LOK CLIP (MANUAL CLIP)-XL,45768017,Ligation clip
Hemovac 10F 400cc,45761279,Closed-wound drainage reservoir suction bulb
I.O.L AKREOS ADAPT AO MI60,4208975,Intraocular lens implant
ILS CDH CURVED CDH21A,45771219,Intraluminal circular stapler
INTERAL MAMMARY (SH)VISTA BRIT TIP   8FR,45761363,Coronary artery guide catheter
JUDKINS(L)6Fr,45771910,"Angiographic catheter, single-use"
JUDKINS(R) BRITE TIP DURALYN CORDIS,45761363,Coronary artery guide catheter
K-WIRE TROCAR 1.1MM*110MM,45764506,"Internal orthopedic fixation system, plate/screw, non-bioabsorbable"
LC-DCP CORTEX SCREW TIT.   4.5/44MM,4239189,Bone screw
MARTIN SCREW 7/2.25   25-085-07  ,45773261,"Craniofacial bone screw, non-bioabsorbable"
MCNAMARA INTRODUCER SET,45761573,Catheter introducer
"MEGA ACER KIT 성인 48""",2616655,"Humidifier, heated, used with positive airway pressure device"
MICRO PLATE STRAIGHT 4H 12-ST-004,45764348,"Craniofacial fixation plate, non-bioabsorbable"
MINI SCREW 2.0*14MM 20-MN-014,45773261,"Craniofacial bone screw, non-bioabsorbable"
MULTIPURPOSE CATHETER       CORDIS   6Fr.  80cm,45771910,"Angiographic catheter, single-use"
Myomectomy,45767955,Laparoscopic surgical procedure kit
NASAL SPLINT 15-28121,45764208,External nasal splint
NATURA PLUS CLIPLESS POUCH 70MM(투명),4225137,Colostomy bag
NEW IMAGE FLANGE 57mm,4224190,Stoma flange
"NHPS SPLINT 6"" X 50""",2614911,"Special casting material (e.g., fiberglass)"
O.I.C(OGIVAL INTERBODT CAGE)   10mm(25mmX10mmX14MM),4106975,Spinal cage
O.I.C(OGIVAL INTERBODT CAGE)   12mm(25mmX12mmX16MM),4106975,Spinal cage
PALADIN 5.0MM ANCHOR C5070H,45759990,Surgical binding material anchor
PDS 6-0 W9861H,45758967,Polydioxanone suture
PEHAHAFT LATEX FREE 4CM*20M,2721403,"Compression bandage, roll"
PHACO Reusable Pack,45772657,"Sterilization packaging, reusable"
PIGTAIL DRAINAGE CATHETER   UA8.3-38-25-65-PNS,45773438,Nephrostomy catheter
PNEUMO-ACTIVE EVL DEVICE(EVL BAND)MD48709,4149422,Ligator
POLYSORB 4/0 L-11,45758977,Polyglactin suture
POLYSORB 6/0 SL1625,45758977,Polyglactin suture
Prolene 4/0 W8557,4262269,Sterile polypropylene monofilament suture
Prolene 4/0 W8761,4262269,Sterile polypropylene monofilament suture
PROLENE 6-0   W8697,4262269,Sterile polypropylene monofilament suture
Pronova 5/0 W7230H,45758493,Polyvinylidene fluoride suture
PURSTRING   65,45771518,Suturing instrument
RECONSTRUCTION PLATE   7HX82MM,4098108,Bone plate
REMESCAR 10G,45767862,Scar management dressing
SAFIL 4/0 HR13(4*45) C1048719,45758561,Polyglycolic acid suture
"SAW,BURR-수족지골,지관절,기타부위",4008955,Surgical saw
SHUTTLE SHEATH,45772243,Intravascular guiding catheter
SILICONE BLAKEMORE TUBE,4230995,Sengstaken-Blakemore tube
SKINGRAFT DERMACARRIER 1.5 TO 1,4154122,"Skin expander, device"
SORBACT COMPRESS 4*6cm,4156330,Surgical swab
SORBACT SURGICAL DRESSING 10*30cm,45772557,"Wound-nonadherent dressing, absorbent, antimicrobial"
STANDARD OCCLUSION BALLOON CATHETER,45771982,Intravascular occluding catheter
SUGITA ANEURYSM CLIP TIT(NO.1) 07-934-01,45761998,Aneurysm clip
SURGIPRO 6/0 VP73,4262269,Sterile polypropylene monofilament suture
SURGIPRO II 6/0 VP-73X,4262269,Sterile polypropylene monofilament suture
SWANGANZ INTRODUCER 8.5FR,45761573,Catheter introducer
TA INSTRUMENT CARTILAGE   55-4.8,45765046,"Open-surgery manual linear stapler, single-use"
THORACIC CATHETER 20FR/STR.(아시아),45759690,Thoracic drain
THORACIC CATHETER 28FR.STR(히포),45759690,Thoracic drain
"THORACIC CATHTER (CHEST TUBE) 20FR, RT",45759690,Thoracic drain
THR BIPOLAR HEAD(엔도젠),45763037,Femoral head bipolar component
TRACH CARE 12FR*30.5CM,45760232,Tracheal suction catheter
TRACHEOSTOMY TUBE PROFILE CUFFED 10.0MM,4121540,Tracheostomy tube cuff
TURIS(HF Resection Electrode Loop),45761951,"Endotherapy electrosurgical coagulator/cutter, bipolar, reusable"
ULTRA THIN  MEDITECH   5Fr. 8.0(40)75,4259287,Angioplasty balloon catheter
ULTRATHIN BALLOON DILATATION  CATHETER   7MMX4CM,4259287,Angioplasty balloon catheter
UNI CLOSED SUCTION KIT H 소아용,4129642,Closed-circuit suction catheter
URO FOLEY CATHETER(3WAY)-20FR,2614773,"Indwelling catheter; foley type, three way for continuous irrigation, each"
URO FOLEY CATHETER-8FR,2614772,"Indwelling catheter, foley type, two-way, all silicone, each"
UROSOFT URETERAL STENT(CYSTOSCOPE) 7F/26CM ,4120252,Ureteric stent
VERSIVA-19*19,4219811,Hydrocolloid hydrofiber dressing
VICRYL PLUS ANTIBACTERIAL SUTURE 2/0 VCP1216E,45758959,"Polyglactin suture, antimicrobial"
VISISTAT REGULAR 35발,45759886,Skin stapler
V-LOC 90 VLOCM2145 2/0,4085090,Absorbable ligature
WHITE SILK 2-0   NW513,45760330,"Silk suture, sterile"
Yasagil A-Clip FE711,45761998,Aneurysm clip
Yasagil A-Clip FE726,45761998,Aneurysm clip
YASAGIL STAND ANEURYSM CLIP FT792D PERMAN ,45761998,Aneurysm clip
YOUNG WOUND SILVER DRESSING 6*7CM,4224207,Non-woven fabric backed adhesive dressing
ZUMA PTCA G/C(AR),45761363,Coronary artery guide catheter
6.5 WASHER,45758516,Orthopedic bone washer
척추정복고정술용Rod,37018272,Interspinous spinal fixation implant
BIO-OSS 0.25G(임플란트용),4125197,Xenograft bone material
BURR HOLE COVER 1.6 SHUNT/DRAIN 17MM,45761339,Cranial bur hole cover
CORTICAL SCREW   3.5/14MM,4239189,Bone screw
DIAPASON UNION ROD 121MM이상(스파인메드),37018272,Interspinous spinal fixation implant
EBCU-72200150,4207693,Suture button
FEMORAL VENOUS CANNULATION KIT 20Fr-520MM,45763117,Femoral artery/vein catheter
LC-DCP NARROW PLATE   4.5/11H,4106989,LC-DCP plate
MAXI SCREW 2.4MM X 8MM(206-2408),45773261,"Craniofacial bone screw, non-bioabsorbable"
MICRO STENT   3.5(16),45767945,Coronary artery stent
NARROW LC-DCP PLATE,4106989,LC-DCP plate
REBAR REINFORCED MICRO CATHETER,45772243,Intravascular guiding catheter
SAFIL 1/0 HR40s(4*45) B1078766,45758561,Polyglycolic acid suture
SOFT TISSUE PATCH   2.0/10/15,4319272,Artificial membrane
SUGITA ANEURYSM CLIP LARGE   J-SHAPED S,45761998,Aneurysm clip
WALL STENT 10MM X 90MM(BILIARY),4106157,Metal stent
3S-PERCUTANEOUS ACCESS KIT(HAIR WIRE포함),4160628,Catheter sheath
가온가습용 회로 1207MKI,2616655,"Humidifier, heated, used with positive airway pressure device"
레노케어 THIN 10X10CM,4222039,Hydrocolloid dressing
무릎재건관절경-S,45767958,Arthroscopic surgical procedure kit
복강경 Myomectomy,45767955,Laparoscopic surgical procedure kit
슬관절치환용 PATELLAR,45768072,Patella prosthesis
ACCUFUSER PLUS-P2015M/2DAY,45758185,Patient-controlled analgesia infusion pump
ADULT HEATED CIRCUIT AIRVO+NASAL CANNULA OPT316,4105239,Breathing circuit
ALEXIS HALS LARGE,45760849,"Wound retractor, intermediate/deep"
ANGIO CATHETER HEADHUNTER(JS),45771910,"Angiographic catheter, single-use"
AQUACEL AG-10*10,4246818,Silver dressing
ARROW GARD BLUE CVC QUAD-LUMEN 8.5FR,4179206,Central venous catheter
ARROW SUPER FLEX SHEATH ,45772243,Intravascular guiding catheter
Autosuture M/F GIA 60 D.L.U(Cart.)3.8 Cartridge,45765046,"Open-surgery manual linear stapler, single-use"
BENCOX BIPOLAR CUP,45763037,Femoral head bipolar component
CAPSTONE 22/26MM cage,4106975,Spinal cage
CHEMO NEEDLE SET - 19G,45759984,Subcutaneous injection/infusion port needle
CHROMIC LOOP 1   BZ5017,45762077,Endotherapy ligature loop
COMFEEL FILM 40ML(맥진),2614829,"Ostomy skin barrier, non-pectin based, paste, per ounce"
CONQUEST PTA BALLOON CATHETER,4259287,Angioplasty balloon catheter
CORTICAL SCREW   4.5/14MM,4239189,Bone screw
CPK FIX BANDAGE 6CM*4M,2721403,"Compression bandage, roll"
DAFILON 5/0 DSMP 13(BLUE),45758903,"Nylon suture, monofilament"
DHS PLATE SYSTEM,4120709,DHS plate
DISPO.NEBLIZER KIT,4219814,Nebulizer
"DISPOSABLE BIOPSY FORCEPS - GASTRO/2.3MM, 230CM",45768037,Endotherapy biopsy forceps
DRAINAGE CIRCUIT & BAG 402-A(일체형),45761717,"Cerebrospinal fluid drainage kit, ventricular"
DRY-DOC CANNULA 7*85MM C7465,45764775,Arthroscopic access cannula kit
E.V.D CATHETER(ICH용) 13.5FR,4234117,Ventricular intracranial catheter
ECHELON 60 ENDOSCOPIC STAPLER,45765044,"Endoscopic manual linear cutting stapler, single-use"
ENDEAVOR SPRINT,45772824,Drug-eluting coronary artery stent
ENDO-GIA Reload TR45W CARTRIDGE,45765044,"Endoscopic manual linear cutting stapler, single-use"
"ENDOTRACHEAL TUBE RAE, NASAL CUFFED 6.0",4148970,Nasal RAE endotracheal tube
"ENDOTRACHEAL TUBE RAE, NASAL CUFFED 6.5",4148970,Nasal RAE endotracheal tube
ENDOTRACHEAL TUBE WITHOUT CUFF 2.5,4097216,Endotracheal tube
ENDOTRACHEAL TUBE WITHOUT CUFF 4.5,4097216,Endotracheal tube
EP-IV FILTER SET-P SILP,45762899,Intravenous line filter
ESOPHAGEAL STETHOSCOPE 9FR(체내형범용프로브),4236078,Esophageal stethoscope
Ethibond 2 W4843,4105230,Polyester suture
EZ RAP-KNEE,2719590,"Knee orthosis, locking knee joint(s), positional orthosis, prefabricated, includes fitting and adjustment"
FIXING ROLL 5.0*10M,4229928,Surgical adhesive tape
FOLEY CATHETER SILICONE 3-WAY   24FR,45764905,Pin-sleeve orthopedic bone screw
FSD+(FIXING & SAFETY DEVICE) 8.0/8.5,45762131,Endotracheal tube holder
Gard Blue Double 5Fr,4179206,Central venous catheter
GR2000 Splint 5*45,2614911,"Special casting material (e.g., fiberglass)"
GSSEM MINI STR-PLATE 6H이하,45764348,"Craniofacial fixation plate, non-bioabsorbable"
"Guiding Catheter Camino 6,7F",45761363,Coronary artery guide catheter
HOCKEY STICK  VISTA BRITE TIP  CORDIS   9Fr.,45761363,Coronary artery guide catheter
INFU-PRO(FLOW REGULATOR) FLSH BALL TYPE,2616935,Regulator
INTERNAL MAMMARY CORDIS,45771910,"Angiographic catheter, single-use"
IVUS CATHETER 2.6F(DISCOVERY),2615764,"Catheter, intravascular ultrasound"
JUDKINS(R)   CORDIS   5Fr. 4.0,45771910,"Angiographic catheter, single-use"
KETAC-FIL (APLICAP),4105510,Glass-ionomer dental cement
LITHOTRIPSY BASKET ,4290438,Stone retrieval basket
MAHURKAR 2-LUMEN CATH SET 11.5F/19.5CM,42872871,Hemodialysis catheter
MEPILEX BORDER 10CM×30CM (5CM×25CM),4224205,Polyurethane foam sterile film dressing
MICRO PLATE CURVED 8H 12-CD-008,45764348,"Craniofacial fixation plate, non-bioabsorbable"
MICRO SCREW 1.2*3MM 12-MC-003,45773261,"Craniofacial bone screw, non-bioabsorbable"
MICRO SCREW 25-070-04,45773261,"Craniofacial bone screw, non-bioabsorbable"
MICRO STICK INTRODUCER,45761573,Catheter introducer
MINI ACUTRAK SCREW,4239189,Bone screw
Multi-Med C.V.P Cath.(2Lumen),4179206,Central venous catheter
ONE-THIOL TUBULAR PLATE(TITANIUM)3.5/9H,4106145,Third tubular plate
PCEEA 28 커브형,45771219,Intraluminal circular stapler
PEELABLE INTRODUCER,45761573,Catheter introducer
PERCUFLEX AMSTERDAM BILIARY STENT,4234567,Biliary stent
PERICARDIUM PATCH(PERI-GUARD) 6*8CM,4159820,Dacron patch
PFC SIGMA (RP) BEARING INSERT,45771650,Mobile-bearing total knee prosthesis
PHACO PACK DP4310,45772657,"Sterilization packaging, reusable"
PLUS ACUTRAK SCREW,4239189,Bone screw
POWERED ECHELON STAPLER-FLEX PEC60A,45767977,Endoscopic stapler
Prolene 5/0 W8721,4262269,Sterile polypropylene monofilament suture
PTCA BALLOON CATHETER(LARUS)-3.5 DIAMETER,45768093,Coronary angioplasty balloon catheter
SCARCLINIC 4*20,45767862,Scar management dressing
SCD SLEEVE FOOT CUFF(LARGE),2616707,"Segmental pneumatic appliance for use with pneumatic compressor, half leg"
SEEKER-16 STEERABLE GUIDE WIRE   016-175/2,4159813,Guide wire
SELECON OMNIFLUSH CATHETER 5.0F-38-90-6S,45771910,"Angiographic catheter, single-use"
Sepacell(P.C 5A용),45763459,"Apheresis system column, selective leukocyte adsorption"
SEPRA FILM,2615775,Adhesion barrier
SHEATH(ARROW) 8FR,45761573,Catheter introducer
SILASTIC T-TUBE(5-0),4119524,Biliary T-tube
SILBRONCHO #33,4161796,Endobronchial tube
SOF-FLEX URE. DOUBLE PIGTAIL STENT 6F/28CM,4120252,Ureteric stent
Steel Wire 1 M660G,45760281,"Surgical stainless steel suture, monofilament"
STERI STRIP ELASTIC SKIN(12X100mm)-E4547,45759807,Skin-closure adhesive strip
STERI STRIP SKIN CLOSURE 1/4'X4',45759807,Skin-closure adhesive strip
SURGI BRA XL RT,2720378,"Breast prosthesis, mastectomy bra, without integrated breast prosthesis form, any size, any type"
SURGI CLIP   IIM-11.5,45758369,"Ligation clip, metallic"
SURGIPRO 2/0 VP523 ,4262269,Sterile polypropylene monofilament suture
SURGIPRO 5/0 VP556X,4262269,Sterile polypropylene monofilament suture
TA INSTRUMENT CARTILAGE   90-3.5,45765046,"Open-surgery manual linear stapler, single-use"
TAXUS LIBERTE MONORAIL STENT,45772824,Drug-eluting coronary artery stent
TITANIUM MINI BONE ORBITAL PLATE 6HOLE,45764348,"Craniofacial fixation plate, non-bioabsorbable"
TKR NEXGEN LPS FEMORAL COMPONENT(일반)(서광),2720092,"Replacement, socket, above knee/knee disarticulation, including attachment plate, molded to patient model"
TRACH CARE 10FR*40.5CM,45760232,Tracheal suction catheter
TRACH CARE 14FR*54CM,45760232,Tracheal suction catheter
TRANSFER KIT 5C4160   1개월,45761561,Continuous ambulatory peritoneal dialysis (CAPD) transfer set
TRIPLE LUMEN BALLOON CATHETER,45760918,Biliary stone retrieval balloon catheter
UROSOFT URETERAL STENT(P/C TYPE)6FR-28CM,4120252,Ureteric stent
UROSOFT URETERAL STENT(P/C TYPE)7FR-28CM,4120252,Ureteric stent
U-TRACTOR X-SMALL,45764864,Externally-anchored laparoscopic retractor
VERSIVA 19*19CM,4219811,Hydrocolloid hydrofiber dressing
VESOCCLUDE LIGATION CLIP LARGE,45758369,"Ligation clip, metallic"
VESOCCLUDE LIGATION CLIP SMALL-WIDE,45758369,"Ligation clip, metallic"
Vicryl 1 W9231,45758977,Polyglactin suture
VICRYL 5/0 W9436,45758977,Polyglactin suture
V-LOC 90 VLOCM0604 3/0,4085090,Absorbable ligature
WHITE SILK 3-0   NW512,45760330,"Silk suture, sterile"
WIRE REINFORCED ENDOTRACHEAL TUBE 5.0 CUFFED,4149922,Armored endotracheal tube
WIRE TUBE(SHERIDAN) CUFFED 7.0MM NASAL/ORAL ,4149922,Armored endotracheal tube
YASAGIL MINI ANEURYSM CLIP PERMAN  FT714T,45761998,Aneurysm clip
Y-CONNECTOR 1/4X3/8X3/8(W/L),4121560,Y connector
YOUNG WOUND SILVER DRESSING 9*15CM,4224207,Non-woven fabric backed adhesive dressing
